"id","preparationPercent","lat","long","postalCode","investorId","villageId","provinceName","regencyName","districtName","villageName","createdAt","updatedAt","districtId","provinceId","regencyId","preparationEnd","preparationStart","statusId"
"01.214.0803","100","3.086738","105.72352","29792","INVSMAOZUX",,"KEPULAUAN RIAU","KAB. KEPULAUAN ANAMBAS","JEMAJA BARAT","IMPOL","2026-02-05 01:09:06.113","2026-02-05 01:09:06.113",,,,,,"4"
"01.214.0804","100","3.092251","105.699369","29792","INVSMAOZUX",,"KEPULAUAN RIAU","KAB. KEPULAUAN ANAMBAS","JEMAJA BARAT","SUNGGAK","2026-02-05 01:09:06.067","2026-02-05 01:09:06.067",,,,,,"4"
"01.214.0805","100","3.09633","105.651258","29792","INVSMAOZUX",,"KEPULAUAN RIAU","KAB. KEPULAUAN ANAMBAS","JEMAJA BARAT","KERAMUT","2026-02-05 01:09:06.02","2026-02-05 01:09:06.02",,,,,,"4"
"01.214.0806","100","2.911726","105.78612","29793","INVSMAOZUX",,"KEPULAUAN RIAU","KAB. KEPULAUAN ANAMBAS","JEMAJA TIMUR","KUALA MARAS","2026-02-05 01:09:05.976","2026-02-05 01:09:05.976",,,,,,"4"
"01.214.0807","0","2.793459","106.204241","29790","INVSLTWEIN",,"KEPULAUAN RIAU","KAB. KEPULAUAN ANAMBAS","SIANTAN SELATAN","KIABU","2026-02-05 01:09:05.929","2026-02-05 01:09:05.929",,,,,,"3"
"01.214.0808","0","3.062563","105.968777","29790","INVSMAOZUX",,"KEPULAUAN RIAU","KAB. KEPULAUAN ANAMBAS","SIANTAN SELATAN","TELAGA","2026-02-05 01:09:05.882","2026-02-05 01:09:05.882",,,,,,"3"
"01.214.0809","0","3.523982","105.5722137","29790","INVSMAOZUX",,"KEPULAUAN RIAU","KAB. KEPULAUAN ANAMBAS","SIANTAN SELATAN","TELAGA KECIL","2026-02-05 01:09:05.837","2026-02-05 01:09:05.837",,,,,,"3"
"01.214.0810","100","0","0",,"INVSUNKQOA",,"KEPULAUAN RIAU","KAB. KEPULAUAN ANAMBAS","SIANTAN SELATAN","MENGKAIT","2026-02-05 01:09:05.794","2026-02-05 01:09:05.794",,,,,,"4"
"01.214.0811","0","3.118076","106.116141","29790","INVSMAOZUX",,"KEPULAUAN RIAU","KAB. KEPULAUAN ANAMBAS","SIANTAN SELATAN","LINGAI","2026-02-05 01:09:05.749","2026-02-05 01:09:05.749",,,,,,"3"
"01.214.0812","100","3.321118","106.227722","29796","INVSA5HXGZ",,"KEPULAUAN RIAU","KAB. KEPULAUAN ANAMBAS","SIANTAN UTARA","MUBUR","2026-02-05 01:09:05.704","2026-02-05 01:09:05.704",,,,,,"4"
"01.214.0813","100","3.3227422","106.199924","29791","INVS0BT1UA",,"KEPULAUAN RIAU","KAB. KEPULAUAN ANAMBAS","SIANTAN UTARA","BAYAT","2026-02-05 01:09:05.662","2026-02-05 01:09:05.662",,,,,,"4"
"01.214.0814","0","3.2786054","106.3013143","29791","INVSZ4S1TQ",,"KEPULAUAN RIAU","KAB. KEPULAUAN ANAMBAS","SIANTAN TENGAH","LIDI","2026-02-05 01:09:05.618","2026-02-05 01:09:05.618",,,,,,"3"
"01.214.0815","100","3.1435581","106.3010807","29791","INVS1HPBFI",,"KEPULAUAN RIAU","KAB. KEPULAUAN ANAMBAS","SIANTAN TIMUR","AIR PUTIH","2026-02-05 01:09:05.574","2026-02-05 01:09:05.574",,,,,,"4"
"01.214.0816","100","3.096333","106.308631","29791","INVSOXORXT",,"KEPULAUAN RIAU","KAB. KEPULAUAN ANAMBAS","SIANTAN TIMUR","SERAT","2026-02-05 01:09:05.53","2026-02-05 01:09:05.53",,,,,,"4"
"01.214.0817","30","0","0",,"INVSZ4S1TQ",,"KEPULAUAN RIAU","KAB. KEPULAUAN ANAMBAS","SIANTAN TIMUR","BATU BELAH","2026-02-05 01:09:05.469","2026-02-05 01:09:05.469",,,,,,"3"
"01.214.0818","100","3.120472","106.332852","29794","INVSOXORXT",,"KEPULAUAN RIAU","KAB. KEPULAUAN ANAMBAS","SIANTAN TIMUR","NYAMUK","2026-02-05 01:09:05.425","2026-02-05 01:09:05.425",,,,,,"4"
"01.214.0819","100","3.079769","106.348209","29791","INVS1HPBFI",,"KEPULAUAN RIAU","KAB. KEPULAUAN ANAMBAS","SIANTAN TIMUR","MUNJAN","2026-02-05 01:09:05.38","2026-02-05 01:09:05.38",,,,,,"4"
"01.214.0820","100","3.304171","106.3054","29796","INVSA5HXGZ",,"KEPULAUAN RIAU","KAB. KEPULAUAN ANAMBAS","PALMATAK","BELIBAK","2026-02-05 01:09:05.335","2026-02-05 01:09:05.335",,,,,,"4"
"01.214.0821","20","0.356471","104.46708",,"INVSAC3AH9",,"Belum diisi","Belum diisi","Belum diisi","PULAU DUYUNG","2026-02-05 01:09:05.29","2026-02-05 01:09:05.29",,,,,,"3"
"01.214.0822","20","0.446484","104.429807",,"INVSAC3AH9",,"Belum diisi","Belum diisi","Belum diisi","PULAU BUKIT","2026-02-05 01:09:05.245","2026-02-05 01:09:05.245",,,,,,"3"
"01.214.0823","100","0.473714","104.448358","29873","INVSYEOCSZ",,"KEPULAUAN RIAU","KAB. LINGGA","KATANG BIDARE","BENAN","2026-02-05 01:09:05.2","2026-02-05 01:09:05.2",,,,,,"3"
"01.214.0824","20","0","0",,"INVSAC3AH9",,"Belum diisi","Belum diisi","Belum diisi","MENSANAK","2026-02-05 01:09:05.136","2026-02-05 01:09:05.136",,,,,,"3"
"01.214.0825","20","0","0",,"INVSAC3AH9",,"Belum diisi","Belum diisi","Belum diisi","Belum diisi","2026-02-05 01:06:52.452","2026-02-05 01:06:52.452",,,,,,"3"
"01.214.0826","20","0","0",,"INVSAC3AH9",,"Belum diisi","Belum diisi","Belum diisi","PULAU MEDANG","2026-02-05 01:09:05.093","2026-02-05 01:09:05.093",,,,,,"3"
"01.214.0827","100","-0.386221","104.184391","29876","INVSR8WNXL",,"Belum diisi","Belum diisi","Belum diisi","POSEK","2026-02-05 01:09:05.048","2026-02-05 01:09:05.048",,,,,,"4"
"01.214.0828","100","-0.355377","104.171292","29876","INVSZB0VXQ",,"Belum diisi","Belum diisi","Belum diisi","SUAK BUAYA","2026-02-05 01:09:05.004","2026-02-05 01:09:05.004",,,,,,"4"
"01.214.0829","100","-0.3530192","104.232975","29876","INVSFDT5GG",,"Belum diisi","Belum diisi","Belum diisi","BUSUNG PANJANG","2026-02-05 01:06:52.408","2026-02-05 01:06:52.408",,,,,,"4"
"01.214.0830","40","0","0","29872","INVS3CRITR",,"Belum diisi","Belum diisi","Belum diisi","MEPAR","2026-02-05 01:09:04.96","2026-02-05 01:09:04.96",,,,,,"3"
"01.214.0831","100","-0.163686","104.484661","29872","INVSPKN1M8",,"Belum diisi","Belum diisi","Belum diisi","MENTUDA","2026-02-05 01:06:52.363","2026-02-05 01:06:52.363",,,,,,"3"
"01.214.0832","100","-1.21277","105.26888","29872","INVSPKN1M8",,"Belum diisi","Belum diisi","Belum diisi","PEKAJANG","2026-02-05 01:09:04.915","2026-02-05 01:09:04.915",,,,,,"3"
"01.214.0833","40","-0.291802","104.953308","29874","INVS3CRITR",,"Belum diisi","Belum diisi","Belum diisi","BELUNGKUR","2026-02-05 01:09:04.871","2026-02-05 01:09:04.871",,,,,,"3"
"01.214.0834","50","-0.21054","104.733154","29872","INVS3CRITR",,"Belum diisi","Belum diisi","Belum diisi","KERANDIN","2026-02-05 01:09:04.827","2026-02-05 01:09:04.827",,,,,,"3"
"01.214.0835","60","-0.20669","104.758602","29874","INVSBDL3HB",,"Belum diisi","Belum diisi","Belum diisi","BUKIT HARAPAN","2026-02-05 01:09:04.784","2026-02-05 01:09:04.784",,,,,,"3"
"01.214.0836","40","-0.13948","104.704796","29874","INVSBDL3HB",,"Belum diisi","Belum diisi","Belum diisi","LINAU","2026-02-05 01:09:04.739","2026-02-05 01:09:04.739",,,,,,"3"
"01.214.0837","40","0.13789","104.612441","29874","INVSBDL3HB",,"Belum diisi","Belum diisi","Belum diisi","RESUN","2026-02-05 01:09:04.696","2026-02-05 01:09:04.696",,,,,,"3"
"01.214.0838","50","-0.217163","104.781522","29874","INVSBDL3HB",,"Belum diisi","Belum diisi","Belum diisi","LIMBUNG","2026-02-05 01:09:04.632","2026-02-05 01:09:04.632",,,,,,"3"
"01.214.0839","20","-0.040876","104.637342","29874","INVSDT24OG",,"Belum diisi","Belum diisi","Belum diisi","SEKANAH","2026-02-05 01:09:04.588","2026-02-05 01:09:04.588",,,,,,"3"
"01.214.0840","100","-0.322607","104.436427","29877","INVSMRJ6WA",,"Belum diisi","Belum diisi","Belum diisi","PANTAI HARAPAN","2026-02-05 01:09:04.543","2026-02-05 01:09:04.543",,,,,,"4"
"01.214.0841","0","0","0",,"INVSJEIJNC",,"KEPULAUAN RIAU","KAB. LINGGA","SINGKEP SELATAN","BERHALA","2026-02-05 01:09:04.49","2026-02-05 01:09:04.49",,,,,,"3"
"01.214.0842","100","-0.587714","104.442812","29878","INVS3TDTN3",,"Belum diisi","Belum diisi","Belum diisi","MAROK KECIL","2026-02-05 01:09:04.422","2026-02-05 01:09:04.422",,,,,,"4"
"01.214.0843","30","-0.696504","104.479384","29878","INVSWG6V0W",,"Belum diisi","Belum diisi","Belum diisi","Belum diisi","2026-02-05 01:06:52.32","2026-02-05 01:06:52.32",,,,,,"3"
"01.214.0844","50","-0.23333","104.19525","29791","INVSYO6JSR",,"Belum diisi","Belum diisi","Belum diisi","BAKONG","2026-02-05 01:09:04.35","2026-02-05 01:09:04.35",,,,,,"3"
"01.214.0845","100","-0.533976","104.320113","29875","INVS3TDTN3",,"Belum diisi","Belum diisi","Belum diisi","MAROK TUA","2026-02-05 01:09:04.277","2026-02-05 01:09:04.277",,,,,,"4"
"01.214.0846","50","-0.447448","104.319177","29875","INVSYO6JSR",,"Belum diisi","Belum diisi","Belum diisi","LANGKAP","2026-02-05 01:09:04.233","2026-02-05 01:09:04.233",,,,,,"3"
"01.214.0847","100","-0.4272776","104.2738986","29875","INVSYO6JSR",,"Belum diisi","Belum diisi","Belum diisi","BAKONG","2026-02-05 01:06:52.277","2026-02-05 01:06:52.277",,,,,,"4"
"01.214.0848","100","-0.39757","104.289538","29875","INVSYO6JSR",,"Belum diisi","Belum diisi","Belum diisi","BAKONG","2026-02-05 01:09:04.188","2026-02-05 01:09:04.188",,,,,,"4"
"01.214.0849","100","-0.455328","104.363902","29875","INVS3TDTN3",,"Belum diisi","Belum diisi","Belum diisi","TINJUL","2026-02-05 01:09:04.141","2026-02-05 01:09:04.141",,,,,,"4"
"01.214.0850","50","-0.653285","104.343946","29872","INVSYO6JSR",,"Belum diisi","Belum diisi","Belum diisi","Belum diisi","2026-02-05 01:06:52.234","2026-02-05 01:06:52.234",,,,,,"3"
"01.214.0851","0","0","0",,"INVSJEIJNC",,"KEPULAUAN RIAU","KAB. LINGGA","SINGKEP BARAT","Belum diisi","2026-02-05 01:06:52.19","2026-02-05 01:06:52.19",,,,,,"3"
"01.214.0852","100","-0.040562","104.651949","29873","INVS3CRITR",,"Belum diisi","Belum diisi","Belum diisi","SENAYANG","2026-02-05 01:09:04.096","2026-02-05 01:09:04.096",,,,,,"4"
"01.214.0853","50","-0.035718","104.707827","29872","INVS3CRITR",,"Belum diisi","Belum diisi","Belum diisi","LABOH","2026-02-05 01:09:04.052","2026-02-05 01:09:04.052",,,,,,"3"
"01.214.0854","100","0.077052","104.55903","29873","INVS7EA3ML",,"Belum diisi","Belum diisi","Belum diisi","MAMUT","2026-02-05 01:06:52.141","2026-02-05 01:06:52.141",,,,,,"4"
"01.214.0855","100","-0.078798","104.852324","29873","INVSJEIJNC",,"KEPULAUAN RIAU","KAB. LINGGA","SENAYANG","PENAAH","2026-02-05 01:09:04.008","2026-02-05 01:09:04.008",,,,,,"4"
"01.214.0856","0","0","0",,"INVSJEIJNC",,"KEPULAUAN RIAU","KAB. LINGGA","SENAYANG","Belum diisi","2026-02-05 01:06:52.097","2026-02-05 01:06:52.097",,,,,,"3"
"01.214.0857","20","0.035672","104.762275","29873","INVSDT24OG",,"Belum diisi","Belum diisi","Belum diisi","Belum diisi","2026-02-05 01:06:52.053","2026-02-05 01:06:52.053",,,,,,"3"
"01.214.0858","40","0.167483","104.487198","29873","INVSLLOQCG",,"Belum diisi","Belum diisi","Belum diisi","BARAN","2026-02-05 01:09:03.964","2026-02-05 01:09:03.964",,,,,,"3"
"01.214.0859","20","0.28507","104.423375","29873","INVSDT24OG",,"Belum diisi","Belum diisi","Belum diisi","TAJUR BIRU","2026-02-05 01:09:03.919","2026-02-05 01:09:03.919",,,,,,"3"
"01.214.0860","0","0","0",,"INVSJEIJNC",,"KEPULAUAN RIAU","KAB. LINGGA","TEMIANG PESISIR","Belum diisi","2026-02-05 01:06:52.01","2026-02-05 01:06:52.01",,,,,,"3"
"01.214.0861","20","0.262134","104.374082","29873","INVSDT24OG",,"Belum diisi","Belum diisi","Belum diisi","PULAU BATANG","2026-02-05 01:09:03.875","2026-02-05 01:09:03.875",,,,,,"3"
"01.214.0862","50","0","0","29782","INVS6OTJ44",,"KEPULAUAN RIAU","KAB. NATUNA","BUNGURAN BARAT","SEDANAU","2026-02-05 01:06:51.966","2026-02-05 01:06:51.966",,,,,,"3"
"01.214.0863","100","3.8891667","107.9186111","29782","INVSKGYTPJ",,"Belum diisi","Belum diisi","Belum diisi","SELAUT","2026-02-05 01:09:03.832","2026-02-05 01:09:03.832",,,,,,"4"
"01.214.0864","100","3.81019","108.242776","29782","INVSECJVNJ",,"Belum diisi","Belum diisi","Belum diisi","BINJAI","2026-02-05 01:09:03.788","2026-02-05 01:09:03.788",,,,,,"4"
"01.214.0865","100","3.7329","108.1474","29782","INVSAMPBU0",,"Belum diisi","Belum diisi","Belum diisi","MEKAR JAYA","2026-02-05 01:09:03.744","2026-02-05 01:09:03.744",,,,,,"3"
"01.214.0866","60","4.226578","108.217265","29775","INVS6OTJ44",,"Belum diisi","Belum diisi","Belum diisi","TELUK BUTON","2026-02-05 01:09:03.679","2026-02-05 01:09:03.679",,,,,,"3"
"01.214.0867","100","2.4973667","108.9551517","29781","INVSY361DG",,"Belum diisi","Belum diisi","Belum diisi","BATU BERLIAN","2026-02-05 01:06:51.923","2026-02-05 01:06:51.923",,,,,,"4"
"01.214.0868","100","3.576085","108.047025","29788","INVS9OMCKK",,"Belum diisi","Belum diisi","Belum diisi","SEDEDAP","2026-02-05 01:09:03.635","2026-02-05 01:09:03.635",,,,,,"4"
"01.214.0869","100","3.623452","108.124598","29788","INVS6EM5TC",,"KEPULAUAN RIAU","KAB. NATUNA","PULAU TIGA","SABANG MAWANG","2026-02-05 01:06:51.88","2026-02-05 01:06:51.88",,,,,,"4"
"01.214.0870","100","3.6354722","108.0705","29786","INVSNXIJFP",,"Belum diisi","Belum diisi","Belum diisi","PULAU TIGA","2026-02-05 01:06:51.835","2026-02-05 01:06:51.835",,,,,,"4"
"01.214.0871","50","3.6576185","108.0505415","29786","INVS6OTJ44",,"Belum diisi","Belum diisi","Belum diisi","SELADING","2026-02-05 01:09:03.591","2026-02-05 01:09:03.591",,,,,,"3"
"01.214.0872","100","4.7462973","107.980991","29789","INVSKWULKV",,"Belum diisi","Belum diisi","Belum diisi","KADUR","2026-02-05 01:06:51.791","2026-02-05 01:06:51.791",,,,,,"4"
"01.214.0873","0","0","0",,"INVSR8WNXL",,"KEPULAUAN RIAU","KAB. NATUNA","PULAU PANJANG","PULAU PANJANG","2026-02-05 01:09:03.546","2026-02-05 01:09:03.546",,,,,,"3"
"01.214.0874","100","2.70566","108.880308","29779","INVSOUERNJ",,"Belum diisi","Belum diisi","Belum diisi","PULAU KERDAU","2026-02-05 01:06:51.747","2026-02-05 01:06:51.747",,,,,,"4"
"01.214.0875","100","4.119582","107.8447356","29775","INVS4Q4FAF",,"Belum diisi","Belum diisi","Belum diisi","KELARIK BARAT","2026-02-05 01:06:51.702","2026-02-05 01:06:51.702",,,,,,"4"
"01.214.0876","0","0","0",,,,"JAMBI","KAB. MERANGIN","TIANG PUMPUNG","BARU SUNGAI SAKAI","2026-02-05 01:09:03.502","2026-02-05 01:09:03.502",,,,,,"1"
"01.214.0877","0","0","0",,,,"JAMBI","KAB. MERANGIN","TIANG PUMPUNG","Belum diisi","2026-02-05 01:06:51.658","2026-02-05 01:06:51.658",,,,,,"1"
"01.214.0878","0","0","0",,,,"JAMBI","KAB. MERANGIN","JANGKAT","KOTO RAWANG","2026-02-05 01:09:03.476","2026-02-05 01:09:03.476",,,,,,"1"
"01.214.0879","0","0","0",,,,"JAMBI","KAB. MERANGIN","MUARA SIAU","DURIAN RAMBUN","2026-02-05 01:09:03.453","2026-02-05 01:09:03.453",,,,,,"1"
"01.214.0880","0","0","0",,,,"JAMBI","KAB. MERANGIN","LEMBAH MASURAI","RANTAU JERING","2026-02-05 01:09:03.431","2026-02-05 01:09:03.431",,,,,,"1"
"01.214.0881","0","0","0",,,,"JAMBI","KAB. MERANGIN","JANGKAT TIMUR","PEMATANG PAUH","2026-02-05 01:09:03.409","2026-02-05 01:09:03.409",,,,,,"1"
"01.214.0882","0","0","0",,,,"JAMBI","KAB. MERANGIN","TABIR BARAT","AIR LIKI","2026-02-05 01:09:03.386","2026-02-05 01:09:03.386",,,,,,"1"
"01.214.0883","0","0","0",,,,"JAMBI","KAB. MERANGIN","NALO TANTAN","Belum diisi","2026-02-05 01:06:51.636","2026-02-05 01:06:51.636",,,,,,"1"
"01.214.0884","0","0","0",,"INVSYVH0X4",,"JAMBI","KOTA SUNGAI PENUH","KUMUN DEBAI","RENAH KAYU EMBUN","2026-02-05 01:09:03.364","2026-02-05 01:09:03.364",,,,,,"3"
"01.214.0885","40","-1.52013","102.94992","36654","INVSMZAY0F",,"Belum diisi","Belum diisi","Belum diisi","BELANTI JAYA","2026-02-05 01:09:03.32","2026-02-05 01:09:03.32",,,,,,"3"
"01.214.0886","40","-1.6048","102.9486","36654","INVSMZAY0F",,"Belum diisi","Belum diisi","Belum diisi","BUKIT KEMUNING","2026-02-05 01:09:03.276","2026-02-05 01:09:03.276",,,,,,"3"
"01.214.0887","50","-1.400066","102.541146","36654","INVSMZAY0F",,"Belum diisi","Belum diisi","Belum diisi","RANTAU GEDANG","2026-02-05 01:09:03.23","2026-02-05 01:09:03.23",,,,,,"3"
"01.214.0888","40","-1.65","102.98","36654","INVSMZAY0F",,"Belum diisi","Belum diisi","Belum diisi","SENGKATI GEDANG","2026-02-05 01:09:03.185","2026-02-05 01:09:03.185",,,,,,"3"
"01.214.0889","40","-1.655732","103.381292","36657","INVSXWDBCY",,"Belum diisi","Belum diisi","Belum diisi","AWIN","2026-02-05 01:09:03.14","2026-02-05 01:09:03.14",,,,,,"3"
"01.214.0890","50","-1.655732","103.381292","36657","INVSXWDBCY",,"Belum diisi","Belum diisi","Belum diisi","JEMBATAN MAS","2026-02-05 01:09:03.091","2026-02-05 01:09:03.091",,,,,,"3"
"01.214.0891","30","0","0",,"INVSTR9CCJ",,"JAMBI","KAB. BATANGHARI","PEMAYUNG","KAOS","2026-02-05 01:09:03.043","2026-02-05 01:09:03.043",,,,,,"3"
"01.214.0892","0","0","0",,"INVS25SUEY",,"JAMBI","KAB. BATANGHARI","MUARA TEMBESI","PULAU","2026-02-05 01:09:02.998","2026-02-05 01:09:02.998",,,,,,"3"
"01.214.0893","0","0","0",,"INVSXTHMRT",,"JAMBI","KAB. BATANGHARI","MUARA TEMBESI","RAMBUTAN MASAM","2026-02-05 01:09:02.953","2026-02-05 01:09:02.953",,,,,,"3"
"01.214.0894","40","1.944424","103.27691",,"INVSELJ0L9",,"Belum diisi","Belum diisi","Belum diisi","Belum diisi","2026-02-05 01:06:51.614","2026-02-05 01:06:51.614",,,,,,"3"
"01.214.0895","10","-1.79412","103.09004","36653","INVSELJ0L9",,"Belum diisi","Belum diisi","Belum diisi","JEBAK","2026-02-05 01:09:02.909","2026-02-05 01:09:02.909",,,,,,"3"
"01.214.0896","0","0","0",,,,"JAMBI","KAB. BATANGHARI","MUARA BULIAN","ARO","2026-02-05 01:09:02.863","2026-02-05 01:09:02.863",,,,,,"1"
"01.214.0897","0","0","0",,,,"JAMBI","KAB. BATANGHARI","MUARA BULIAN","Belum diisi","2026-02-05 01:06:51.571","2026-02-05 01:06:51.571",,,,,,"1"
"01.214.0898","0","0","0",,,,"JAMBI","KAB. BATANGHARI","MUARA BULIAN","Belum diisi","2026-02-05 01:06:51.546","2026-02-05 01:06:51.546",,,,,,"1"
"01.214.0899","0","0","0",,,,"JAMBI","KAB. BATANGHARI","MUARA BULIAN","Belum diisi","2026-02-05 01:06:51.525","2026-02-05 01:06:51.525",,,,,,"1"
"01.214.0900","0","0","0",,,,"JAMBI","KAB. BATANGHARI","MARO SEBO ILIR","KARYA MUKTI","2026-02-05 01:09:02.84","2026-02-05 01:09:02.84",,,,,,"1"
"01.214.0901","0","0","0",,"INVSXJDV35",,"JAMBI","KAB. BATANGHARI","MARO SEBO ILIR","BUKIT SARI","2026-02-05 01:09:02.815","2026-02-05 01:09:02.815",,,,,,"3"
"01.214.0902","0","0","0",,,,"JAMBI","KAB. BATANGHARI","MARO SEBO ILIR","TIDAR KURANJI","2026-02-05 01:09:02.769","2026-02-05 01:09:02.769",,,,,,"1"
"01.214.0903","10","0","0",,"INVSECBHJY",,"JAMBI","KAB. BATANGHARI","MARO SEBO ULU","Belum diisi","2026-02-05 01:06:51.502","2026-02-05 01:06:51.502",,,,,,"3"
"01.214.0904","10","0","0",,"INVSECBHJY",,"JAMBI","KAB. BATANGHARI","MARO SEBO ULU","Belum diisi","2026-02-05 01:06:51.459","2026-02-05 01:06:51.459",,,,,,"3"
"01.214.0905","0","0","0",,,,"JAMBI","KAB. BATANGHARI","MARO SEBO ULU","BATU SAWAR","2026-02-05 01:09:02.745","2026-02-05 01:09:02.745",,,,,,"1"
"01.214.0906","10","0","0",,"INVSECBHJY",,"JAMBI","KAB. BATANGHARI","MARO SEBO ULU","KEMBANG SERI","2026-02-05 01:09:02.723","2026-02-05 01:09:02.723",,,,,,"3"
"01.214.0907","10","0","0",,"INVSECBHJY",,"JAMBI","KAB. BATANGHARI","MARO SEBO ULU","KAMPUNG BARU","2026-02-05 01:09:02.679","2026-02-05 01:09:02.679",,,,,,"3"
"01.214.0908","50","0","0",,"INVSECBHJY",,"JAMBI","KAB. BATANGHARI","MARO SEBO ULU","PADANG KELAPO","2026-02-05 01:09:02.636","2026-02-05 01:09:02.636",,,,,,"3"
"01.214.0909","0","0","0","36615",,,"Belum diisi","Belum diisi","Belum diisi","BUNGKU","2026-02-05 01:06:51.413","2026-02-05 01:06:51.413",,,,,,"1"
"01.214.0910","0","0","0",,,,"JAMBI","KAB. BATANGHARI","BAJUBANG","Belum diisi","2026-02-05 01:06:51.391","2026-02-05 01:06:51.391",,,,,,"1"
"01.214.0911","0","0","0",,,,"JAMBI","KAB. BATANGHARI","BAJUBANG","Belum diisi","2026-02-05 01:06:51.368","2026-02-05 01:06:51.368",,,,,,"1"
"01.214.0912","40","0","0",,"INVSI3KYDC",,"JAMBI","KAB. BATANGHARI","BAJUBANG","Belum diisi","2026-02-05 01:06:51.346","2026-02-05 01:06:51.346",,,,,,"3"
"01.214.0913","20","-2.034039","103.22869","36615","INVSA8PUVV",,"JAMBI","KAB. BATANGHARI","BAJUBANG","BUNGKU","2026-02-05 01:06:51.299","2026-02-05 01:06:51.299",,,,,,"3"
"01.214.0914","0","0","0",,,,"JAMBI","KAB. BATANGHARI","BATIN XXIV","AUR GADING","2026-02-05 01:09:02.592","2026-02-05 01:09:02.592",,,,,,"1"
"01.214.0915","0","0","0",,"INVS9OWRXV",,"JAMBI","KAB. BATANGHARI","BATIN XXIV","HAJRAN","2026-02-05 01:09:02.562","2026-02-05 01:09:02.562",,,,,,"3"
"01.214.0916","20","0","0",,"INVSI3KYDC",,"JAMBI","KAB. BATANGHARI","BATIN XXIV","Belum diisi","2026-02-05 01:06:51.255","2026-02-05 01:06:51.255",,,,,,"3"
"01.214.0917","30","0","0",,"INVSI3KYDC",,"JAMBI","KAB. BATANGHARI","BATIN XXIV","Belum diisi","2026-02-05 01:06:51.206","2026-02-05 01:06:51.206",,,,,,"3"
"01.214.0918","0","0","0",,"INVSFS2O6G",,"JAMBI","KAB. TANJUNG JABUNG BARAT","SEBERANG KOTA","KUALA KAHAR","2026-02-05 01:09:02.517","2026-02-05 01:09:02.517",,,,,,"3"
"01.214.0919","0","0","0",,"INVSFS2O6G",,"JAMBI","KAB. TANJUNG JABUNG BARAT","SEBERANG KOTA","Belum diisi","2026-02-05 01:06:51.163","2026-02-05 01:06:51.163",,,,,,"3"
"01.214.0920","0","0","0",,,,"JAMBI","KAB. TANJUNG JABUNG BARAT","SEBERANG KOTA","TUNGKAL IV DESA","2026-02-05 01:09:02.471","2026-02-05 01:09:02.471",,,,,,"1"
"01.214.0921","0","0","0",,,,"JAMBI","KAB. TANJUNG JABUNG BARAT","KUALA BETARA","Belum diisi","2026-02-05 01:06:51.118","2026-02-05 01:06:51.118",,,,,,"1"
"01.214.0922","0","0","0",,"INVS8QVEVV",,"JAMBI","KAB. TANJUNG JABUNG BARAT","SENYERANG","Belum diisi","2026-02-05 01:06:51.086","2026-02-05 01:06:51.086",,,,,,"3"
"01.214.0923","0","0","0",,"INVSEWFLKE",,"JAMBI","KAB. TANJUNG JABUNG BARAT","SENYERANG","MARGO RUKUN","2026-02-05 01:09:02.448","2026-02-05 01:09:02.448",,,,,,"3"
"01.214.0924","0","0","0",,"INVSFS2O6G",,"JAMBI","KAB. TANJUNG JABUNG BARAT","SENYERANG","KEMPAS JAYA","2026-02-05 01:09:02.404","2026-02-05 01:09:02.404",,,,,,"3"
"01.214.0925","0","0","0",,"INVS8QVEVV",,"JAMBI","KAB. TANJUNG JABUNG BARAT","SENYERANG","Belum diisi","2026-02-05 01:06:51.043","2026-02-05 01:06:51.043",,,,,,"3"
"01.214.0926","0","0","0",,"INVS8QVEVV",,"JAMBI","KAB. TANJUNG JABUNG BARAT","PENGABUAN","MEKAR JATI","2026-02-05 01:09:02.356","2026-02-05 01:09:02.356",,,,,,"3"
"01.214.0927","0","0","0",,"INVSEWFLKE",,"JAMBI","KAB. TANJUNG JABUNG BARAT","PENGABUAN","Belum diisi","2026-02-05 01:06:51","2026-02-05 01:06:51",,,,,,"3"
"01.214.0928","0","0","0",,"INVSYC66JD",,"JAMBI","KAB. TANJUNG JABUNG BARAT","PENGABUAN","Belum diisi","2026-02-05 01:06:50.958","2026-02-05 01:06:50.958",,,,,,"3"
"01.214.0929","0","0","0",,"INVS92HYJZ",,"JAMBI","KAB. TANJUNG JABUNG BARAT","BATANG ASAM","LUBUK LAWAS","2026-02-05 01:09:02.312","2026-02-05 01:09:02.312",,,,,,"3"
"01.214.0930","0","-1.056304","102.855759","36552","INVS92HYJZ",,"JAMBI","KAB. TANJUNG JABUNG BARAT","BATANG ASAM","SUBAN","2026-02-05 01:09:02.267","2026-02-05 01:09:02.267",,,,,,"3"
"01.214.0931","0","0","0",,"INVSAH95I3",,"JAMBI","KAB. TANJUNG JABUNG BARAT","BETARA","MAKMUR JAYA","2026-02-05 01:09:02.222","2026-02-05 01:09:02.222",,,,,,"3"
"01.214.0932","0","0","0",,"INVSFVE82A",,"JAMBI","KAB. TANJUNG JABUNG BARAT","MERLUNG","PINANG GADING","2026-02-05 01:09:02.177","2026-02-05 01:09:02.177",,,,,,"3"
"01.214.0933","0","0","0",,"INVSD0XI9W",,"JAMBI","KAB. TANJUNG JABUNG BARAT","MERLUNG","Belum diisi","2026-02-05 01:06:50.912","2026-02-05 01:06:50.912",,,,,,"3"
